,mzmin,mzmax,mzmed,rtmin,rtmax,rtmed,area
0,100.1985,100.2005,100.1985,151.136,170.38,152.074,30920.692988250004
1,100.21,100.2124,100.21,143.738,159.635,143.738,30913.976939749984
2,100.215,100.2188,100.2188,577.112,581.268,581.268,4384.372200000066
3,100.2195,100.2217,100.221,244.184,271.022,244.184,16150.244549949999
4,100.2248,100.2287,100.2254,625.292,650.011,650.011,18191.992474999948
5,100.2329,100.235,100.2329,763.046,769.245,769.245,12381.280987049913
6,100.2362,100.2399,100.2391,577.112,581.268,581.268,5804.239884600088
7,100.2449,100.2455,100.2455,310.594,343.839,343.839,20070.472849800004
8,100.3064,100.3095,100.3084,722.231,748.578,748.578,59866.50398075001
9,100.4013,100.4035,100.4013,850.13,874.725,850.13,29019.29169485003
10,100.4056,100.4111,100.4099,700.405,702.431,702.431,3066.3034903001017
11,100.4137,100.4168,100.4165,822.402,853.251,850.13,50250.24009059989
12,100.4163,100.4206,100.4163,700.405,702.431,700.405,2732.4494855000908
13,100.4369,100.4419,100.4416,1284.73,1301.3,1287.66,58389.86564849959
14,100.439,100.4446,100.4415,747.501,769.245,769.245,32580.34503715006
15,100.4457,100.4522,100.4487,850.13,853.251,853.251,3840.4788320499674
16,100.468,100.4729,100.4729,722.231,748.578,748.578,21940.844340799984
17,100.4718,100.4751,100.4745,722.231,745.365,729.498,18874.14985250001
18,100.4929,100.4975,100.4957,699.411,702.431,700.405,3639.567734700116
19,100.5124,100.5135,100.5125,974.452,994.275,994.275,66367.87542424987
20,100.5704,100.5754,100.574,748.578,769.245,769.245,30251.799828099967
21,100.6018,100.6039,100.6033,722.231,729.498,729.498,9720.277430500071
22,100.6031,100.6068,100.606,568.152,581.268,581.268,28371.754875199913
23,100.6132,100.6174,100.6154,822.402,850.13,850.13,35763.732449599935
24,100.6826,100.6848,100.6826,599.951,614.791,614.791,41104.42782600009
25,100.7764,100.7792,100.779,580.238,599.951,599.951,32807.09000079995
26,100.8112,100.8156,100.8137,599.951,628.499,614.791,39273.73358240001
27,100.8155,100.8196,100.8196,577.112,614.791,614.791,38946.31244155009
28,100.8213,100.8252,100.8248,614.791,617.908,614.791,5978.8191583499265
29,100.8235,100.8282,100.8235,614.791,621.06,614.791,6106.261624749903
30,100.8443,100.8459,100.8458,700.405,722.231,700.405,32417.58467730002
31,100.8603,100.8603,100.8603,1978.31,1990.4,1981.3,36919.36551850041
32,100.9261,100.9268,100.9264,288.433,306.176,288.433,13419.295971699994
33,100.9299,100.9316,100.9316,214.722,232.792,232.792,12833.658849899995
34,100.9491,100.9527,100.9498,763.046,786.926,769.245,36422.55711014998
35,100.9816,100.9837,100.982,2401.21,2413.39,2403.91,19483.365560999962
36,100.9879,100.9882,100.9881,122.872,129.21,124.672,30998.264946750027
37,100.9923,100.9957,100.9935,2077.66,2085.65,2077.66,10314.35969500041
38,101.0413,101.0417,101.0414,131.941,156.796,141.019,84742.94188514998
39,101.065,101.0667,101.0655,227.496,244.184,240.086,18067.448767099988
40,101.0833,101.0849,101.0841,185.391,205.24,194.618,15645.187491150014
41,101.1059,101.1106,101.1059,1858.34,1888.01,1886.97,24738.765801500067
42,101.1107,101.1168,101.1168,1865.82,1874.23,1874.23,7270.63760150007
43,101.1297,101.1301,101.1299,1880.65,1897.35,1894.23,13804.412720999862
44,101.1981,101.1986,101.1986,1892.17,1913.95,1913.95,21090.23106349997
45,101.2186,101.2225,101.2225,534.169,534.169,534.169,0.0
46,101.3005,101.3042,101.3027,748.578,769.245,763.046,48546.24954990002
47,101.3499,101.3508,101.3499,822.402,853.251,850.13,78249.99460474984
48,101.3644,101.3673,101.3644,1969.27,1981.3,1973.29,35549.20914749991
49,101.3898,101.3964,101.3953,599.951,614.791,599.951,22290.016126000046
50,101.4355,101.4362,101.4362,940.473,947.65,945.573,8909.039025150027
51,101.4911,101.4945,101.4929,722.231,722.231,722.231,0.0
52,101.5588,101.5618,101.5588,577.112,599.951,599.951,32382.516165500056
53,101.5618,101.5636,101.5629,599.951,617.908,614.791,25702.40710245001
54,101.5709,101.5735,101.571,577.112,581.268,581.268,22111.921945200334
55,101.592,101.595,101.595,763.046,782.901,782.901,30691.904758599856
56,101.5955,101.5992,101.5981,729.498,748.578,729.498,26270.7024959999
57,101.6004,101.6027,101.6016,548.279,568.152,568.152,37994.085748500096
58,101.605,101.6096,101.6065,613.779,614.791,614.791,1286.5621780000727
59,101.7017,101.7064,101.7025,945.573,972.424,947.65,34924.42365795
60,101.7074,101.7128,101.7074,874.725,886.056,886.056,18440.807643850014
61,101.7123,101.7138,101.7136,748.578,769.245,763.046,25186.027442200022
62,101.7167,101.7214,101.7203,748.578,769.245,763.046,36029.88110110002
63,101.7214,101.723,101.7214,614.791,642.42,614.791,35027.31403149988
64,101.7249,101.7276,101.7249,577.112,581.268,581.268,7899.435750200119
65,101.7295,101.7341,101.7328,722.231,729.498,729.498,6712.979279650048
66,101.7334,101.7371,101.7364,568.152,581.268,568.152,29934.852111599903
67,101.7369,101.7402,101.7388,577.112,581.268,577.112,7538.173164400114
68,101.7424,101.7439,101.7428,504.064,539.205,534.169,34468.80221615004
69,101.7469,101.7534,101.7494,945.573,947.65,945.573,2777.468561549997
70,101.7512,101.7544,101.7516,599.951,614.791,599.951,25122.67476420005
71,101.7563,101.7595,101.7565,722.231,729.498,722.231,7175.858739400052
72,101.7602,101.7658,101.7613,1224.96,1239.17,1224.96,16103.39724000004
73,101.7842,101.7861,101.7842,957.974,974.452,974.452,20393.031913099938
74,101.805,101.8079,101.8078,748.578,769.245,763.046,30140.667914750033
75,101.8128,101.816,101.8145,980.507,1002.03,980.507,40526.95408980005
76,101.8241,101.8261,101.8261,568.152,599.951,568.152,42324.52273564993
77,101.8285,101.8307,101.8303,642.42,650.011,642.42,20114.968460850025
78,101.829,101.8333,101.8308,453.66,453.66,453.66,0.0
79,101.8447,101.8479,101.8479,568.152,568.152,568.152,0.0
80,101.8495,101.8512,101.8511,568.152,581.268,568.152,27667.661939199923
81,101.8519,101.856,101.8531,642.42,650.011,650.011,12009.103951700014
82,101.8705,101.8747,101.8738,642.42,650.011,642.42,10487.040512250012
83,101.9092,101.9152,101.9092,822.402,856.4,822.402,42179.65636909992
84,101.9199,101.9238,101.9238,974.452,980.507,978.488,9698.720782799921
85,101.9287,101.932,101.932,748.578,763.046,748.578,27934.842612600143
86,101.9318,101.935,101.9345,453.66,462.921,453.66,13545.155269799954
87,101.9359,101.9388,101.9388,577.112,581.268,577.112,5161.006205800078
88,101.9411,101.9446,101.9434,568.152,568.152,568.152,0.0
89,101.9467,101.9497,101.9483,568.152,581.268,568.152,32598.774823599902
90,101.9503,101.955,101.9535,577.112,581.268,577.112,4661.30081820007
91,101.9561,101.9606,101.9575,577.112,581.268,581.268,6213.558506200095
92,101.9632,101.9666,101.9637,577.112,594.909,581.268,23045.23177260006
93,101.9879,101.9928,101.9928,748.578,782.901,763.046,35772.27106109999
94,102.0263,102.0266,102.0264,150.202,155.844,154.893,22367.485432749956
95,102.0335,102.0338,102.0335,122.872,128.297,122.872,26913.538971099973
96,102.0683,102.0697,102.0694,700.405,702.431,700.405,2629.7045929500873
97,102.0729,102.0755,102.0755,689.27,702.431,700.405,18072.75521050009
98,102.085,102.0866,102.0866,828.379,853.251,853.251,31564.72129024995
99,102.1019,102.1053,102.1019,700.405,702.431,700.405,3547.8778149001178
100,102.1115,102.1164,102.1127,599.951,614.791,599.951,77372.93075400016
101,102.1151,102.1191,102.1151,581.268,581.268,581.268,0.0
102,102.1856,102.1904,102.1883,642.42,650.011,642.42,8375.632328500009
103,102.2159,102.2201,102.2201,868.628,876.793,876.793,6634.351314149973
104,102.2849,102.292,102.2894,722.231,731.63,722.231,14776.487436749981
105,102.3837,102.3866,102.3857,850.13,853.251,850.13,3897.811750349976
106,102.4629,102.466,102.466,453.66,453.66,453.66,0.0
107,102.6462,102.6473,102.6468,2002.64,2039.03,2002.64,56374.3043074998
108,102.7832,102.7873,102.7832,1997.52,2002.64,2002.64,7908.613600000212
109,102.8691,102.8734,102.8734,1043.37,1079.15,1079.15,52346.80066350027
110,102.8714,102.8743,102.8731,568.152,581.268,568.152,40998.81604799983
111,102.8767,102.8809,102.8767,642.42,650.011,650.011,11806.790517450014
112,102.8916,102.8942,102.8918,1910.77,1942.57,1926.3,53085.49240200001
113,102.9997,103.0015,103.0005,1201.04,1219.09,1217.19,21541.486374999942
114,103.0498,103.05,103.05,202.013,222.16,222.16,17057.93156369999
115,103.0571,103.0582,103.0571,153.942,160.596,157.725,13289.975533799992
116,103.0571,103.0573,103.0573,125.579,132.854,132.854,27281.158325650074
117,103.0835,103.0856,103.0847,233.881,268.865,240.086,30676.452574250005
118,103.1309,103.1311,103.131,1958.08,1988.39,1985.34,63418.46747600032
119,103.1613,103.1647,103.1636,1904.54,1904.54,1904.54,0.0
120,103.6395,103.6419,103.6415,577.112,581.268,581.268,9608.421808800145
121,103.6435,103.6466,103.6451,763.046,769.245,769.245,25841.09529904981
122,103.6547,103.6587,103.6547,453.66,453.66,453.66,0.0
123,103.6605,103.6648,103.6607,577.112,581.268,581.268,6176.767931800093
124,103.6667,103.6702,103.6702,729.498,752.76,748.578,28889.543654399924
125,103.8979,103.8993,103.8984,974.452,980.507,980.507,10894.709662749923
126,104.0521,104.0525,104.0525,130.124,133.758,132.854,17327.645820300073
127,104.0887,104.089,104.0889,216.808,235.958,221.084,19508.829140299997
128,104.1065,104.1069,104.1069,288.433,322.967,297.169,36383.14247844998
129,104.7265,104.7333,104.7294,1926.3,1942.57,1932.39,35351.26087449989
130,105.0544,105.0546,105.0546,369.54,384.845,371.623,20514.603878799997
131,105.5094,105.5143,105.5143,642.42,650.011,650.011,9459.98238730001
132,105.9316,105.9347,105.9316,249.443,269.924,249.443,13198.89168059998
133,106.0646,106.0649,106.0649,151.136,166.451,157.725,23469.933130349997
134,106.0859,106.0863,106.0861,1276.79,1282.79,1279.8,8718.295763999999
135,106.9633,106.9637,106.9634,2402.56,2410.69,2410.69,4053.437724000095
136,107.0405,107.0408,107.0407,153.007,161.564,158.675,21078.85359124998
137,107.07,107.0702,107.0701,127.396,134.677,133.758,178446.1492610497
138,107.1052,107.1082,107.108,183.342,193.581,189.44,9726.76303684998
139,107.4234,107.4284,107.4234,748.578,763.046,748.578,16918.664350200088
140,108.0418,108.042,108.0418,1846.67,1881.73,1846.67,27539.195778499936
141,108.044,108.0444,108.0442,159.635,172.362,172.362,15667.715056600005
142,108.0642,108.0654,108.0644,152.074,166.451,154.893,47561.699188749924
143,108.0918,108.0922,108.0918,170.38,199.879,182.344,40995.33058660001
144,108.12,108.1216,108.1202,251.597,277.583,263.457,18949.717466400012
145,108.1989,108.1996,108.1996,795.1,816.164,812.037,17125.03708794997
146,108.9481,108.9487,108.9485,2175.52,2203.41,2193.49,29144.832526499897
147,109.0675,109.0681,109.0677,133.758,144.645,136.499,48285.81624375004
148,109.0757,109.076,109.076,307.279,319.591,311.762,7467.800098700008
149,110.0678,110.0681,110.0679,202.013,216.808,208.356,11506.037020899992
150,110.9931,110.9969,110.9958,568.152,577.112,568.152,43650.50681599962
151,110.9969,110.9983,110.9969,568.152,577.112,568.152,25361.42873599978
152,111.0072,111.0077,111.0075,294.975,311.762,306.176,21980.84941814998
153,111.0074,111.0077,111.0075,306.176,331.812,306.176,30412.857051600033
154,111.0203,111.0205,111.0203,184.395,205.24,188.423,26111.22499965
155,111.0203,111.0228,111.0203,205.24,221.084,207.33,17518.42458849999
156,111.055,111.0553,111.0551,179.327,190.455,189.44,15759.295293600015
157,111.055,111.0553,111.0552,283.032,302.818,285.195,14859.953759600008
158,112.0045,112.0069,112.0061,783.896,806.753,806.753,20063.35151385007
159,112.033,112.0375,112.0358,360.069,372.63,370.59,12345.294501549983
160,112.047,112.0472,112.0472,155.844,167.421,159.635,20619.54001425
161,112.0823,112.0849,112.0836,153.942,170.38,153.942,22562.07006989998
162,112.1091,112.112,112.112,1040.3,1068.92,1068.92,32523.70044750015
163,112.701,112.7041,112.7038,1079.15,1082.15,1079.15,5543.76885
164,112.7017,112.7059,112.7025,1192.04,1204.1,1204.1,12655.699617999935
165,112.7095,112.7124,112.7123,1752.79,1762.21,1759.08,16455.827117000063
166,112.7141,112.7158,112.7144,1752.79,1781.12,1781.12,42787.14280349988
167,112.9994,113.0032,112.9997,1401.82,1434.5,1401.82,45884.26406000008
168,113.0342,113.0346,113.0342,209.399,225.339,209.399,11438.142026049998
169,113.0405,113.0425,113.0425,228.55,241.1,241.1,9161.041589599989
170,113.0464,113.0499,113.0493,434.164,458.782,447.557,28179.33146299999
171,113.0729,113.0776,113.0729,341.619,358.997,341.619,12845.86059149999
172,113.0771,113.0813,113.0783,298.306,308.406,308.406,4723.416875750011
173,113.0812,113.0844,113.0826,342.714,369.54,369.54,20456.55218615002
174,113.099,113.1003,113.1003,365.34,375.711,369.54,9763.518529150027
175,113.1816,113.1823,113.1821,299.447,320.721,299.447,12445.528561899999
176,113.596,113.5993,113.5989,2178.52,2188.57,2188.57,11630.344004500144
177,114.026,114.0267,114.0265,278.689,312.87,299.447,26158.77788959999
178,114.0628,114.0629,114.0629,151.136,153.942,153.942,47229.2995135002
179,114.0951,114.1,114.1,145.575,168.405,147.421,39124.44231455002
180,114.1087,114.1089,114.1088,1004.95,1008.83,1008.83,12939.380139000106
181,114.1275,114.1278,114.1275,752.76,772.368,752.76,17032.480062450057
182,114.1276,114.1277,114.1276,840.708,844.919,841.754,3741.5759077000107
183,114.28,114.2819,114.281,1611.89,1625.31,1624.3,25511.691116499784
184,114.4887,114.4909,114.4908,1079.15,1082.15,1079.15,5801.444100000001
185,114.4936,114.4967,114.4936,2238.34,2254.28,2254.28,18952.42585250012
186,114.5228,114.5281,114.5281,2159.51,2185.55,2179.55,29998.699313999954
187,114.5271,114.5311,114.5295,1224.96,1254.25,1239.17,62232.78699199992
188,114.8064,114.8097,114.8097,2145.47,2164.5,2145.47,33983.986793500284
189,114.8161,114.8203,114.8161,1284.73,1287.66,1284.73,7016.372112500153
190,114.825,114.8273,114.8273,1904.54,1942.57,1942.57,63083.993833499946
191,115.0482,115.0483,115.0482,122.872,125.579,124.672,41513.85976884987
192,115.0538,115.0582,115.058,278.689,315.17,288.433,27774.91363879999
193,115.0847,115.0883,115.0883,204.171,218.915,215.759,10595.25209775
194,115.0995,115.103,115.1009,1624.3,1651.02,1624.3,55814.09955450005
195,115.1363,115.1426,115.1374,1284.73,1287.66,1287.66,6653.815817000146
196,115.1424,115.1458,115.1424,1638.61,1651.02,1642.75,19450.206118500188
197,115.1784,115.1839,115.1811,568.152,577.112,568.152,24433.73318399979
198,115.3498,115.3522,115.3505,1742.29,1762.21,1752.79,33683.27707200011
199,115.5596,115.5654,115.5614,1632.45,1651.02,1638.61,26384.40458549999
200,115.7342,115.7343,115.7342,2173.49,2188.57,2188.57,39445.89518200078
201,116.0525,116.0527,116.0525,225.339,250.532,250.532,25156.16720570001
202,116.0605,116.0607,116.0606,125.579,134.677,134.677,39487.40798679999
203,116.0877,116.0882,116.0879,186.396,203.083,186.396,15328.211431350015
204,116.1066,116.1071,116.1069,485.796,521.825,511.471,43637.26268250009
205,116.4369,116.4389,116.4369,1525.45,1550.84,1525.45,65287.423626999625
206,116.6525,116.6544,116.6525,581.268,614.791,599.951,69874.98730489997
207,116.6925,116.6926,116.6926,1619.11,1642.75,1619.11,103122.64699200043
208,116.8345,116.8392,116.8345,1525.45,1535.11,1525.45,13647.833182999797
209,116.8565,116.8582,116.8581,1284.73,1301.3,1301.3,26905.99428449991
210,116.9297,116.9308,116.9308,1719.3,1738.15,1719.3,14131.671316000093
211,116.9432,116.9479,116.9433,1045.41,1075.07,1075.07,27492.559923999863
212,116.9575,116.9631,116.9585,1624.3,1661.36,1624.3,39220.888373499954
213,116.9628,116.9668,116.9668,1608.8,1629.38,1624.3,21707.990377500122
214,117.0071,117.0121,117.0079,1310.33,1334.44,1322.34,30442.450058000162
215,117.0097,117.0172,117.0157,1207.14,1238.16,1214.25,34477.227509499935
216,117.0194,117.0199,117.0197,212.581,238.054,235.958,24706.63197030002
217,117.0257,117.0283,117.0278,1197.02,1215.24,1206.13,23649.36904500007
218,117.0281,117.0303,117.0287,1593.5,1628.37,1628.37,34893.31410749989
219,117.0325,117.0367,117.0365,306.176,341.619,337.296,20721.776920650023
220,117.0637,117.0639,117.0639,1242.2,1257.31,1246.18,16171.909986999879
221,117.0998,117.1021,117.1021,170.38,197.773,170.38,23878.357231449998
222,117.32,117.3203,117.32,1969.27,1981.3,1973.29,35220.69969599991
223,117.538,117.5382,117.5382,2286.5,2303.19,2290.46,42983.42828000017
224,117.9326,117.9347,117.9345,189.44,218.915,209.399,33004.69377989999
225,117.9836,117.987,117.9836,1385.61,1407.69,1407.69,26117.542480500164
226,118.0119,118.0121,118.0121,189.44,199.879,195.667,11902.218189799996
227,118.0463,118.0466,118.0464,619.998,645.683,633.859,21840.04103724996
228,118.0577,118.0581,118.0577,148.343,159.635,148.343,18210.808216550005
229,118.0681,118.0684,118.0684,541.206,564.268,564.268,29480.334985800004
230,118.6535,118.6558,118.6544,1611.89,1625.31,1624.3,25805.17006049974
231,118.8742,118.8781,118.8779,1438.41,1444.29,1444.29,11968.71001199976
232,118.8761,118.8784,118.878,1069.93,1082.15,1079.15,17153.86349100004
233,118.9163,118.9178,118.9177,1666.49,1677.83,1666.49,30665.89055499981
234,118.9422,118.9426,118.9424,310.594,344.91,336.215,27446.913262050028
235,118.9636,118.9637,118.9636,1733.94,1747.52,1745.42,14135.974152499914
236,118.9709,118.9718,118.9715,2405.27,2414.75,2414.75,4088.8850760000296
237,119.07,119.0716,119.0715,216.808,219.979,218.915,11586.250948600078
238,119.2153,119.2192,119.2192,702.431,729.498,722.231,41094.91629165005
239,119.3974,119.4011,119.399,1525.45,1535.11,1525.45,18379.363778999723
240,119.4019,119.4045,119.4019,2047.13,2050.19,2047.13,4156.946198999926
241,119.4385,119.4404,119.4385,1742.29,1774.79,1742.29,44507.04164
242,119.5206,119.5231,119.5215,1624.3,1642.75,1624.3,32466.55332400014
243,119.5222,119.5247,119.5233,1584.37,1619.11,1619.11,39433.31656050004
244,119.5629,119.5654,119.563,1079.15,1082.15,1079.15,4246.98165
245,119.7453,119.749,119.7453,1342.54,1342.54,1342.54,0.0
246,119.751,119.7532,119.7532,2077.66,2104.66,2104.66,48386.47370050013
247,119.7873,119.7883,119.788,1624.3,1642.75,1642.75,31156.22740949999
248,119.9816,119.9821,119.982,738.947,774.515,768.186,36196.225659050004
249,120.0368,120.0371,120.037,153.942,165.471,159.635,26879.943430349987
250,120.103,120.1036,120.1032,161.564,193.581,165.471,59019.03114414997
251,120.1192,120.1194,120.1192,1526.43,1541.06,1536.09,30530.685951999752
252,120.9733,120.9739,120.9737,1749.65,1777.97,1749.65,26500.53943149992
253,120.9868,120.9888,120.9868,721.215,730.587,727.427,8995.409457299967
254,121.0171,121.0174,121.0171,1042.35,1058.78,1056.75,17535.735872500063
255,121.0471,121.0476,121.0473,216.808,225.339,224.291,7141.6464170000045
256,121.0948,121.0964,121.0955,267.789,293.871,286.258,22136.010912949998
257,121.4726,121.4728,121.4727,2002.64,2035.08,2035.08,73066.31037199963
258,121.5052,121.5116,121.5093,1671.66,1677.83,1675.82,14436.42100899964
259,121.515,121.5178,121.5178,945.573,948.67,947.65,3775.2083368999743
260,121.519,121.5207,121.5192,874.725,886.056,874.725,12426.15757995002
261,121.6151,121.6175,121.616,1465.42,1472.9,1465.42,38907.98782200009
262,121.7022,121.7024,121.7023,1284.73,1322.34,1287.66,131016.9242829997
263,121.9211,121.9215,121.9211,2050.19,2069.62,2050.19,24688.232938999805
264,122.0109,122.0147,122.0147,2050.19,2058.44,2057.38,9626.513643999995
265,122.0359,122.04,122.0359,1595.58,1616.01,1595.58,20081.072166000067
266,122.0399,122.0459,122.0459,1605.66,1616.01,1605.66,8942.93388599991
267,122.0774,122.0811,122.0807,1590.41,1607.79,1600.63,22089.56047449989
268,122.1026,122.1044,122.1026,1592.47,1623.28,1610.89,33799.75799849994
269,122.1041,122.1045,122.1042,247.288,279.786,265.637,27260.292103349988
270,122.1925,122.1929,122.1929,1861.57,1884.86,1881.73,20551.800366999956
271,122.4111,122.4141,122.4141,1514.95,1535.11,1525.45,33494.49045899978
272,123.0029,123.0033,123.003,726.407,761.017,733.739,49618.15084315009
273,123.1028,123.1032,123.1029,233.881,247.288,235.958,16669.098313200015
274,124.0468,124.0474,124.047,292.787,310.594,292.787,10411.24450890001
275,124.0693,124.073,124.073,1969.27,1981.3,1969.27,26131.739489499927
276,124.1118,124.112,124.1118,804.639,815.128,810.981,15383.368357000052
277,124.1198,124.1201,124.1201,194.618,202.013,198.817,7838.240129050008
278,124.299,124.3032,124.299,2057.38,2070.62,2062.52,15286.421899999752
279,124.9983,124.9996,124.9992,619.998,648.952,619.998,19555.596544049968
280,125.0205,125.023,125.023,1303.26,1337.5,1337.5,44355.332519500036
281,125.0453,125.0455,125.0455,1638.61,1666.49,1651.02,86559.9446735003
282,125.1319,125.1324,125.1321,172.362,189.44,172.362,21561.023224450004
283,126.0416,126.0436,126.0421,291.705,312.87,291.705,13419.838726350014
284,126.0626,126.064,126.0629,202.013,233.881,202.013,30187.91794995
285,126.896,126.9016,126.896,2081.61,2112.56,2081.61,45220.5675089998
286,127.0153,127.0154,127.0153,167.421,176.331,171.379,10685.589716599996
287,127.0498,127.0499,127.0499,153.942,162.539,156.796,20445.742744849966
288,127.8472,127.8493,127.8472,2215.37,2224.42,2215.37,12007.26069250024
289,127.9636,127.9641,127.9641,1663.41,1679.93,1663.41,16203.864020499957
290,128.0517,128.0558,128.0538,999.083,1018.84,1013.83,26765.032441800086
291,128.0616,128.062,128.062,1309.33,1317.32,1312.31,24438.198338500053
292,128.1429,128.1433,128.1432,293.871,332.898,328.514,33980.653125300036
293,128.5277,128.5287,128.5281,580.238,600.956,599.951,25132.795718549954
294,129.0028,129.0031,129.003,1303.26,1310.33,1306.31,8477.95130899993
295,129.0179,129.018,129.0179,124.672,131.941,131.941,68015.57976285007
296,129.0736,129.0741,129.0741,357.918,382.801,378.724,25342.925494999985
297,130.0522,130.0544,130.0522,366.375,391.831,373.655,35287.91497745
298,130.1309,130.1313,130.1311,998.113,1017.82,1016.83,33260.87350170007
299,130.4025,130.404,130.4035,2153.49,2173.49,2156.5,44256.91848350002
300,130.9794,130.9794,130.9794,2359.24,2370.07,2360.59,3488.569280500128
301,130.9998,131.0014,131.0014,809.876,817.218,809.876,6766.248722599996
302,131.043,131.0433,131.043,124.672,143.738,137.407,96390.1674723
303,131.0432,131.0435,131.0435,159.635,175.35,171.379,38093.25968220001
304,131.0486,131.0498,131.0495,178.346,187.384,178.346,10890.755937099984
305,131.0739,131.0796,131.0786,532.136,552.311,545.269,31530.351674150123
306,131.9295,131.9303,131.9296,207.33,222.16,219.979,14437.213191849984
307,131.9448,131.946,131.945,194.618,230.689,224.291,29868.47360545
308,131.9683,131.9686,131.9683,629.549,656.385,643.499,26726.460255950013
309,131.9782,131.9823,131.979,2262.23,2270.81,2264.16,32881.28519999921
310,132.0803,132.0807,132.0806,344.91,373.655,373.655,22052.729569149953
311,132.1096,132.11,132.1097,492.148,512.508,512.508,16265.743400300016
312,132.1466,132.147,132.1466,932.734,940.473,932.734,16863.99847449983
313,132.9601,132.9625,132.9616,250.532,279.786,279.786,19855.20736724999
314,133.0258,133.0267,133.0265,1586.36,1604.66,1597.56,27610.479980000273
315,133.0377,133.0397,133.0377,1242.2,1268.66,1242.2,27854.17589
316,133.0513,133.0531,133.0522,154.893,167.421,160.596,24149.980681049987
317,133.0756,133.0764,133.0757,491.099,520.789,510.419,30694.76385915
318,133.1146,133.116,133.115,224.291,241.1,235.958,15925.899004199997
319,133.1218,133.1221,133.1219,947.65,951.726,948.67,6669.39985880007
320,133.9659,133.9662,133.966,203.083,230.689,215.759,24752.880201149994
321,133.9759,133.9761,133.9761,1725.58,1747.52,1725.58,21194.552407000072
322,134.0347,134.0352,134.0351,1095.75,1099.29,1096.62,34156.28935249928
323,134.038,134.039,134.039,198.817,210.464,208.356,10418.940088049992
324,134.0523,134.0527,134.0526,130.124,135.592,135.592,32490.801147450133
325,134.0629,134.0632,134.0631,371.623,402.696,390.842,154829.97173425017
326,134.9528,134.9541,134.9531,1691.24,1703.67,1691.24,11372.28416900005
327,135.0468,135.0473,135.0471,134.677,152.074,141.912,56572.26272265003
328,135.073,135.0748,135.0746,1015.81,1043.37,1043.37,36600.56623949984
329,135.0945,135.0948,135.0946,122.872,131.941,122.872,60524.704476000006
330,135.1216,135.1223,135.1221,622.129,630.63,622.129,6696.477225449985
331,135.13,135.1303,135.1302,183.342,199.879,193.581,59456.34791439991
332,135.1301,135.1304,135.1302,153.007,165.471,164.477,24723.60209315
333,135.1357,135.1385,135.1384,743.235,750.668,745.365,7393.470993349988
334,135.7427,135.7474,135.7456,2179.55,2199.44,2197.46,33924.22183949977
335,135.9971,135.9974,135.9971,1040.3,1070.94,1063.84,31450.48103800012
336,136.0364,136.0393,136.0392,305.054,344.91,334.031,154053.9968144
337,136.0385,136.0393,136.0385,186.396,213.668,186.396,24818.17351140002
338,136.0602,136.0616,136.0602,148.343,183.342,157.725,66290.47887120004
339,136.0868,136.0919,136.0869,572.059,607.883,577.112,50525.30534005011
340,136.0922,136.0956,136.0951,241.1,253.771,246.239,18867.835028000005
341,136.1196,136.1201,136.1199,880.898,914.233,883.997,44650.55581669988
342,136.9891,136.9895,136.9891,305.054,338.407,330.743,25849.32925195001
343,137.0228,137.025,137.0248,278.689,305.054,278.689,16604.42115484997
344,137.0453,137.0457,137.0456,196.711,229.616,210.464,87533.9460224
345,137.0706,137.071,137.0707,228.55,234.926,233.881,7753.243879049975
346,137.0761,137.0769,137.0766,1582.35,1610.89,1593.5,34913.257230000214
347,137.0819,137.0821,137.0819,122.872,137.407,122.872,172309.66372585009
348,137.9981,137.9984,137.9981,1307.31,1339.5,1337.5,35625.393594000045
349,138.0312,138.0315,138.0312,125.579,137.407,131.029,129187.94873370016
350,138.0497,138.0511,138.0507,261.321,279.786,279.786,19771.08212929996
351,138.0595,138.0622,138.0622,140.123,151.136,145.575,46551.72979905006
352,138.0911,138.0914,138.0911,238.054,247.288,238.054,10698.297140200018
353,138.0988,138.0992,138.0991,291.705,317.363,300.556,18596.353369950015
354,138.1023,138.1027,138.1024,310.594,345.994,324.123,62566.78326900003
355,138.1352,138.1355,138.1355,493.257,512.508,512.508,14714.334307250025
356,138.9512,138.9518,138.9518,1844.55,1860.5,1844.55,13396.966619000043
357,138.9666,138.9669,138.9669,1761.16,1771.65,1766.37,10692.729433999966
358,139.0021,139.0025,139.0025,133.758,144.645,141.019,46642.0322251
359,139.0178,139.018,139.018,291.705,305.054,294.975,9596.417749749991
360,139.0416,139.0422,139.0419,1615.02,1639.65,1625.31,23960.3739715001
361,139.0498,139.0514,139.0514,249.443,280.857,254.841,28833.44355440001
362,139.0726,139.0728,139.0726,2045.04,2068.57,2058.44,28190.51295150021
363,139.0838,139.0841,139.0841,1759.08,1790.7,1790.7,26982.870243500114
364,139.097,139.098,139.0978,192.559,202.013,202.013,7009.494061900008
365,139.1475,139.148,139.1476,1607.79,1629.38,1629.38,22872.95426450018
366,140.0338,140.0342,140.0341,196.711,216.808,196.711,22758.983175949972
367,140.0733,140.0753,140.0737,123.769,153.942,153.007,100418.51657554999
368,140.9854,140.9876,140.9854,280.857,293.871,293.871,9456.169145099964
369,141.0782,141.0789,141.0783,143.738,176.331,147.421,292847.20193725
370,141.1133,141.1138,141.1133,242.121,278.689,262.406,34415.928615400015
371,141.1189,141.1193,141.1191,1258.36,1277.78,1260.43,19532.92070050008
